id,SPLIT
153372281,4
151397471,1
134484922,1
152507311,2
151397151,2
151397211,4
143496472,0
154497501,4
151400171,1
143498753,3
151495601,1
152472871,3
152473391,0
152483341,3
152483371,0
153358062,4
154484401,4
148384192,3
143519094,4
139566273,4
131470513,0
153416561,4
151423351,1
153411613,0
153411631,4
1389965113,1
153358841,0
149663062,0
151435561,4
151435601,3
151435611,4
151433801,4
152541383,2
139574203,1
151708031,4
152821181,2
151710862,4
143683615,4
151714531,4
152817271,4
153620771,3
152825231,4
153705741,2
151730591,1
151731051,1
153701471,4
151726544,3
151726472,0
151725191,3
148201822,4
153700241,4
151723232,1
152534231,4
153366281,2
151401592,2
150607703,4
151504711,4
153468581,1
1330359811,1
151507231,0
146747425,3
143499612,1
71249192,2
153383571,0
151366431,4
151363721,2
153600762,2
145518642,0
1435529110,3
136694477,0
148625415,0
153601641,2
139616653,2
150574841,4
153561062,0
153597191,1
153583991,2
144957033,4
151350342,2
153634871,3
153633671,2
152788221,1
152788241,0
151657931,3
152773731,2
153628581,0
139245673,1
152724951,0
152729771,0
153692621,4
153707191,0
152717711,0
153688091,1
153690001,2
153689871,4
153686601,0
149294764,4
137056062,4
153713041,4
153712021,4
151720471,3
151720492,0
151720501,4
150416632,3
149298242,0
153690721,2
151732611,2
151732661,0
152733381,3
151755913,3
152742792,1
152745251,3
149533581,4
147575541,3
150503851,3
147575231,3
145588862,1
149504762,1
145618982,0
143555245,3
148605833,3
148606501,2
147504471,1
148603171,1
143552916,1
149475512,1
145495242,4
148610721,2
149471751,3
144665032,2
150585851,2
144663396,2
138609174,4
149590371,4
150702411,4
149600551,4
150702151,4
145652103,1
145653042,2
147387761,0
149587762,3
139502187,0
149585121,4
149584941,3
149585401,2
147332761,2
145669764,4
149584871,4
148451691,2
143445305,3
149580062,3
149575561,3
149575571,3
149575121,4
149573881,0
145658162,2
148439331,1
116121755,4
149410481,3
148147561,3
149373801,4
149403551,0
150373991,2
149404351,4
150410161,1
150410211,1
149306311,0
144899704,0
148201821,2
146734202,1
149624241,0
146729573,3
147422414,0
143506835,3
143506662,2
143415474,0
149617511,0
148484491,2
1330359810,1
148478261,2
136807902,1
131573625,2
148480301,2
149614061,3
143412292,3
148490361,2
149593861,2
150485491,1
147553621,3
148622371,0
150579531,0
150579401,4
146629562,3
136694476,3
149456621,2
136692062,0
149455101,0
146633012,0
149454981,2
149454912,4
149465731,4
147470022,0
148571861,0
150695051,3
147340252,1
149572311,3
148467201,3
143398132,3
143396217,4
149594472,2
149556911,1
150532821,4
128124782,0
148542681,1
136611154,2
121350606,0
150530501,2
138558034,2
145675817,1
149559831,3
149560202,3
148459001,1
148460341,4
149548941,1
149548171,0
145564382,4
149545031,3
149545121,1
136624992,3
135783432,3
148540881,3
139657945,1
149542681,2
147072452,2
128750792,1
148238621,1
141501522,4
150444931,3
147121921,0
144855798,2
149331671,0
147147052,2
142712947,4
142587613,2
149388392,1
144943072,2
149382591,2
147129131,3
145917863,2
147133401,4
150363941,0
150364531,3
149376681,2
149294763,3
143761242,2
146010542,0
150416631,0
149297111,2
149317022,1
149315681,2
147063371,2
144883363,2
150437651,0
150437661,3
150437091,1
149310151,4
148182631,3
154586881,2
154583801,4
157495371,3
149454984,2
157486251,4
154582941,0
143547374,4
157503281,1
154581932,3
157502401,3
144663397,2
153583992,4
156242721,3
157483091,3
156248903,2
155260491,3
153561182,3
152333914,0
154659401,4
154662171,1
157480441,3
154603061,1
157480961,3
157475961,1
157475931,1
157476051,4
157437771,2
154646972,3
156309483,4
156308002,4
152425393,4
157434671,1
1451654812,2
157440321,4
156305273,0
155202681,1
155202501,1
157438742,3
154641341,2
157474871,0
157454441,3
154625781,2
156355192,0
155253601,4
157457302,0
153508291,3
156356101,3
155253961,1
152374705,4
156357561,2
156356891,1
141656573,4
145619727,2
156269621,3
157494731,3
1435529112,1
156266931,2
156267991,1
154585171,3
143555249,1
155256911,2
154577002,0
157504791,0
155268581,3
155268591,0
157504801,3
155268531,3
156239111,4
155389401,3
157376751,0
153468091,4
155390593,4
155416071,4
78003362,0
152484822,3
155402521,1
155409172,4
156396211,4
157364361,2
155426871,0
145669765,0
155430101,0
155430021,2
157404941,1
146729593,4
143506837,2
153455901,0
153393601,1
154484402,4
155364421,3
155364441,1
146716603,4
157349921,1
155360431,0
155360421,1
156467551,4
156468531,2
156471201,0
149645364,2
155361921,4
157335691,0
155360412,0
155360571,3
155360591,4
155353561,4
155353321,2
157344366,4
97674929,0
115845384,2
155339711,2
154523531,3
155336751,1
153411614,0
155337581,0
131573628,4
155431661,1
148451692,4
155432592,1
157411831,2
156417521,4
157412462,1
157416211,1
155424791,1
156423551,4
156423891,0
155438131,3
143435965,0
155442001,3
152510181,1
118103624,1
143498754,4
1462583310,3
153383573,2
157334401,2
156487501,2
157326521,3
153376871,4
155401131,0
155401121,0
155401141,1
157375182,4
157375081,2
155401271,3
155402021,4
157374361,1
153463581,4
155388211,4
153462962,4
155390193,2
157382052,2
146747428,0
157355181,3
145652105,3
155413211,0
151495603,4
1434453010,2
152429771,3
154633511,2
156313161,0
156419721,4
156419921,3
155448111,4
155448281,0
155450431,1
155450411,2
156421571,0
155449471,2
155449461,0
155449451,1
154634101,2
153530781,0
150530502,1
154639521,0
154637981,0
152412382,1
156328401,1
154649171,3
157430581,4
152420191,3
154654351,2
154659531,0
155235131,2
147524112,1
155232231,4
155231451,0
153488962,1
155233621,2
153488172,2
155232561,2
155232421,3
155243462,3
155243552,0
156361761,3
157465221,2
156364561,4
155238621,4
155239041,1
156366471,2
154135971,3
143013766,1
152875131,2
146101782,0
155612821,3
157553211,2
156713271,4
157553121,3
157552911,4
157552721,4
157566791,2
156702811,3
157577341,1
149930553,1
156706361,1
150964711,4
151236331,2
152208601,4
152210241,1
149852512,2
151224881,3
153215041,1
153218921,0
151226951,0
152228451,3
154186271,4
152229931,0
151226691,0
148753854,2
152205391,4
152207041,2
154148611,0
152206831,1
150956291,4
152203941,3
152204142,3
153166231,3
153166101,2
153166091,4
151223541,0
150952801,4
150951631,1
151215272,3
151215261,2
151215251,3
152153293,0
154265151,4
153146611,1
152276511,2
139819372,0
151174222,2
153148291,4
151174021,4
154265971,1
152296791,4
153137861,3
153139181,4
153139211,2
152300961,1
152301281,2
151176221,3
154244911,2
154244921,4
151135521,0
152260451,1
152260331,0
154382611,4
154382631,1
153256271,1
153256111,2
153259982,3
145308745,4
153255521,3
150738431,2
153242291,3
150736241,3
150773852,0
145316332,0
152157311,2
151031742,2
151040601,4
152141971,0
148831152,2
153272821,3
150765611,1
153262621,1
145305972,3
153241101,1
153238561,4
154338731,0
150760931,1
152139251,1
154349331,2
153229091,3
154346651,0
154346641,2
141938343,3
143380733,2
151093561,4
153347941,0
1456758110,0
143171063,1
151202281,3
151200011,2
151220172,3
151217391,4
151222512,0
151196531,1
153186491,2
144967552,3
145026962,3
150018531,2
150046311,1
148959401,3
116180023,0
99260982,1
147942551,0
147942951,0
146275012,1
150148301,1
150187331,1
150187041,1
146862695,2
150184291,2
149065821,2
146478765,4
154183461,1
147622952,1
153196702,0
154183931,4
154183921,3
154183941,3
151256111,1
146479692,0
154178241,3
151241061,0
151242381,1
150987013,0
145366682,1
150990192,0
1424197113,4
153202901,1
152232242,2
150994251,3
136089582,0
139030981,2
139031801,3
139031652,2
139032262,3
137739251,2
139113493,1
138551612,4
138558033,0
139657943,4
137105381,3
139111861,2
137731482,2
138546312,4
119760792,3
137676753,4
139625421,3
139625121,4
137199611,2
138193122,4
139148211,0
139629511,3
139629491,2
139629421,3
139629411,1
139629431,0
137206841,3
98167962,0
137671711,1
139591531,1
137839061,3
138402981,4
132462512,0
139587031,3
139586911,3
140080241,3
138954401,4
138405971,1
137852761,3
140070741,1
138407631,3
137285381,1
110321462,3
138615251,2
137175171,1
140120951,4
140117442,4
135683193,4
137626031,4
137628192,2
138648303,4
139636641,2
137630601,0
137214482,0
138186382,3
138644341,4
138644362,3
139022272,3
138534661,1
138534022,2
139025761,2
134054274,2
139032601,3
129178682,1
138609173,0
137182591,3
138637851,3
119756183,0
139614591,2
139614211,0
137191022,0
138583772,3
140201551,1
139099221,3
139099091,2
138275201,2
139097292,1
137155751,1
139097021,2
137153811,2
138608521,0
137152081,4
137152091,1
136293665,4
137162851,2
139035452,2
137849401,0
137796951,2
132440816,2
138493121,3
139463101,1
138217621,3
111245342,1
133611502,2
138547701,1
137112701,3
140234161,4
137752001,1
137752021,3
139128821,2
138573073,0
138236731,3
140246071,3
137129421,1
140242461,2
140242491,3
137745021,2
139685211,0
124662184,3
140184732,0
140182151,1
145440602,1
149945941,2
147693211,4
147694681,4
150927281,4
149930552,1
147694252,3
145446295,3
145448455,4
149941931,3
147689461,2
147688401,0
1389126110,1
147690131,4
147690141,1
140911373,0
149923351,1
146429642,3
149923031,3
149924631,1
149923871,0
147704002,0
149924331,3
146430073,3
147670881,4
147670141,0
143236428,3
145092801,2
144068101,1
144065001,2
135104332,0
144092131,4
141074432,4
144096941,0
146030441,2
146015611,2
143075293,2
144052921,0
145063461,1
127405882,2
145055161,1
146042391,0
143078782,1
145052201,3
146052682,3
130877512,3
145061181,1
146031392,0
145057121,4
146035681,0
144061111,3
146933032,1
144133123,3
144130582,3
145021152,2
144160441,2
146136461,0
144162051,3
145026701,2
145026961,0
144161061,0
145025511,1
145025501,2
144168481,2
146127521,0
143016722,3
144144131,2
146081872,4
144121971,1
144121982,2
144121961,0
144122841,4
144163853,3
146123281,0
146123231,1
146124641,0
146947391,1
144174871,0
144174891,0
146957821,2
146092281,1
1315966710,2
129760217,2
146862041,1
146858721,4
146241401,3
146240991,0
145065161,1
147007041,4
146062471,2
146048541,3
147002761,0
145084852,1
145088021,0
146073831,4
145087171,4
144086561,2
144086641,0
144085441,1
144085701,4
144087291,0
144087231,2
145083151,4
147018871,4
146217101,2
145105551,2
146214481,0
145098171,0
145104581,3
144097821,3
147010881,0
147010841,0
147010831,4
147010871,3
143985051,4
136089583,3
146862691,2
145117591,3
144097641,0
143256147,0
140953955,4
147640641,0
144253098,0
147682911,2
144243462,3
147655102,4
149907291,1
147653261,0
144239963,1
144239005,0
149884852,3
150877611,2
144964081,4
145934211,3
144962771,3
145937962,4
144677551,1
146654531,2
146654981,2
146654901,2
144681111,1
144957032,4
97453376,4
142712946,1
143717871,0
146131241,0
146131221,0
146131801,0
146131791,0
146131771,3
143228475,2
149936161,0
149936671,4
147669691,2
148691501,3
147706491,2
148675952,4
149935061,0
147689781,2
148676811,4
139371627,2
153751021,0
145785442,4
142464322,2
151548091,1
151552711,2
149262805,4
151553651,0
152669791,0
145761692,3
153789401,2
151570956,2
151573753,1
152692681,3
151575011,3
1432561412,2
147871152,4
145213325,0
151919731,2
151973411,3
151970771,3
151970321,0
153917541,4
153076251,2
153921931,1
153927161,3
146164692,1
153065881,3
153900971,0
153900981,2
152002701,0
153944121,2
146243677,4
101734965,3
153947051,3
153947041,1
152985381,2
153956941,4
153956971,0
153956981,3
153956991,0
153957001,0
152985731,1
152985751,4
152989722,0
152991511,1
143922145,2
153068041,0
146175615,1
153948571,0
152006661,2
144786902,3
142810546,1
151589871,1
151589121,2
151590161,0
152583101,3
151596471,1
151596481,0
151596501,2
151596791,2
145868213,1
151648901,3
151646031,2
147234222,2
146191483,4
153891541,4
153891571,2
151934861,4
153053141,3
151934961,4
153054431,2
153054771,3
151937331,2
153882931,2
153882781,1
153029391,2
151916192,0
145862805,0
151606271,3
150304362,3
150301764,3
151580132,2
152688713,4
153785411,0
151610831,1
148237113,0
153744531,3
153687621,4
150437662,3
152726034,2
152751581,4
151781241,3
152753871,2
148220412,1
152758441,3
153729511,0
153723811,2
152762381,4
151089371,4
153394481,0
153394471,1
151450071,1
150653891,0
154304691,0
151120211,3
151119971,2
153324511,4
152093541,0
150806901,4
150811402,4
139869417,1
152058311,4
154295332,3
151060594,1
151062141,2
151116631,1
154318041,1
152096891,4
146597963,2
144618195,1
145580802,2
152369942,2
147504472,1
1323330812,0
153599021,2
153597611,4
153584611,1
151388102,2
146612072,3
151385531,3
152354841,2
151384571,0
149235711,0
149352582,1
148220411,0
144807142,3
144807922,4
144805842,3
147271402,3
149242101,1
150213761,1
150235541,3
149248761,2
150236061,4
150236161,1
148257321,3
148322861,3
149184623,3
147201571,2
130552048,0
147199741,0
150319911,1
150319881,0
148363641,4
145843884,3
148358401,2
148369711,3
149201621,0
149205432,2
128864533,2
150317351,3
148371372,3
147235351,2
148345091,3
148346572,0
150339061,2
149220071,1
147231151,2
147231201,0
147234221,4
150095601,1
147859181,1
147857771,1
150096531,0
150095931,4
150095921,1
145822512,1
148255541,1
139371625,4
148248551,1
150226951,1
149262802,4
149262791,1
148293633,3
144787657,4
147313693,4
147313151,1
142810545,0
150369791,1
143666252,4
150375481,1
1313141711,4
149399681,1
150380081,4
142680992,0
148165452,4
148167301,3
148154171,2
147193611,0
144578296,4
146566972,2
147341442,2
147342701,1
149562801,2
149562611,1
148469272,2
127985668,2
147585573,1
147584881,3
147584891,4
147584991,1
147584981,3
147584901,4
147573822,1
146562082,0
149531001,0
149510461,4
149511231,0
147521891,0
148375481,3
143523642,0
97674927,2
149647471,0
150618561,2
148384191,1
150607701,1
148404901,1
149629291,2
149632941,1
148400783,0
146722244,0
149620501,3
149620422,4
144471403,4
149676571,4
149676991,0
149716291,2
147723681,1
150822052,1
143478633,2
149663061,3
150267661,0
150267681,4
149280542,4
141319802,1
150270171,4
97374119,4
1309892614,4
150270571,4
149290261,4
150285901,1
147225391,0
150284711,4
149165201,3
150273841,0
149287181,3
149287141,4
149287161,1
148284901,2
148284911,4
150290111,2
149441523,3
147467101,0
147467921,3
149451411,3
149452361,1
149452351,2
144674065,1
148591842,0
149422811,4
97599368,3
147480762,4
148594493,3
149426151,1
149434653,0
150288131,1
141402873,1
147210391,4
149168951,4
148335031,4
145868212,2
147305301,2
147214442,0
149179913,4
149179811,1
145864197,2
148313671,3
147208961,1
149184481,3
150301761,0
147212341,1
147212381,4
918482114,2
148237112,3
149339572,0
150441052,4
148238321,0
142496932,3
149348822,4
143739802,1
150464801,2
143738996,2
149346711,3
149232311,3
150217931,3
150218041,4
145816862,4
150222701,2
150222681,4
150222661,4
147284392,1
150211751,3
97333856,3
147282741,4
153312311,0
152044052,4
152044091,2
145285552,3
152076282,3
153299432,4
153299422,2
152073771,1
154277841,2
154277831,0
154276952,0
153304671,2
153302391,4
153302161,2
152067512,0
152067911,0
1077185410,3
146377762,1
151070341,0
154284441,1
152064621,0
151092881,1
154282441,1
154282581,0
154282621,3
147532401,4
148511991,0
144629746,2
147533471,1
147534641,0
149510121,0
147536211,3
147536231,2
147528611,4
148525461,3
145605622,0
147524111,2
150494211,0
147525911,4
149517591,0
149500421,4
149500251,3
149503861,1
149502892,2
147544282,0
146597942,1
147553241,4
144618193,3
147538651,4
147538671,4
147538661,4
147538611,3
148533651,1
149499271,2
149498492,2
147576351,4
148598131,0
143564604,2
150538271,4
149431411,1
148602621,2
149432901,0
150343101,3
147149321,1
147149121,3
145537833,1
147463502,3
141610603,0
147457101,3
146642552,2
149450141,2
154226272,0
152250741,4
153122692,4
154224541,2
151130311,4
153121011,3
152268531,0
152265522,4
152264481,1
153095511,2
151151591,1
153119671,3
153118421,1
152252702,4
983558210,2
151145263,4
152269382,3
151143401,4
151143541,0
148436061,0
148433591,2
149666121,1
140644223,2
146701562,1
148430391,1
148428332,1
144447232,2
146697294,0
145710392,3
149655891,3
148422801,3
149656421,3
149645062,4
148387481,4
149645362,1
148388032,3
144494712,2
148378132,0
148374631,2
152479021,1
151491331,2
152463291,1
152455871,2
149573883,2
154408431,1
154408421,1
150695052,3
151472391,3
144567122,0
153424021,0
149578913,1
143445306,0
152456001,3
153441671,0
145680422,2
154326521,0
153348621,4
154320971,1
140845262,1
152082151,1
153351391,0
154336871,2
153351401,0
153351411,1
151106222,0
153353101,0
151100371,3
151112551,4
152485871,0
149593862,1
133497752,4
151455731,2
148458142,3
146797473,1
151459321,4
151457803,0
153452161,4
151461181,1
153450951,3
153533901,1
152426551,0
111245343,2
122308431,0
124265741,2
122943103,1
123432381,0
122315942,2
113168342,2
122937161,1
173243781,0
175183751,3
173242002,2
173239811,0
174076641,0
175189771,0
175188012,2
174070591,1
175188771,1
164473923,4
175185921,0
164472893,2
173258381,0
173258561,0
173254421,2
173253661,3
175230171,4
175239211,1
174114131,2
174114121,0
173249831,2
175240671,3
174114811,4
175242731,2
175242741,0
174116451,4
174116911,0
174311843,3
175294461,1
175300031,0
175298781,1
175299021,1
175298881,4
173062731,3
175299391,0
175299331,2
175284681,1
175284281,1
175285301,1
173051541,0
173056231,2
174324931,3
172071823,3
173060571,3
174318032,2
175299731,2
174320841,3
175290021,0
175291262,4
175290381,3
173072011,3
175291431,3
175276401,1
172085313,1
173072581,2
157673867,2
175277091,2
173074741,3
165518382,1
173163181,3
175120681,4
171245362,0
173193751,3
173193981,2
175169411,2
175169291,2
173180362,0
172189533,3
175161371,2
173187271,3
173187251,0
173188091,1
173187971,3
173187661,0
173187641,1
174193271,0
174193721,2
175166211,1
174180201,4
164367544,3
150826624,1
175148091,3
175150551,2
174171511,3
175150801,2
172214011,4
164375784,3
164376047,1
175583261,4
174458371,4
174459611,4
172257862,3
123444693,2
173143601,2
174237811,1
174281321,2
174280621,2
174278921,3
175342191,0
175343611,1
972987319,3
174287282,4
155680327,0
170376862,4
174307951,1
166486914,2
175279541,4
173077151,0
174302421,2
175281212,4
175283531,3
175283481,2
175283471,4
175283501,4
175283701,4
175202241,0
174092071,4
174092051,1
174091951,0
174094871,2
174094861,0
174092641,2
174092631,4
164492252,3
131134372,4
164493482,0
164494782,0
175208371,2
175208402,0
169328932,0
127390372,3
129397791,1
129957571,3
129385151,1
127148813,1
130632362,2
129957671,1
129396402,3
127155412,2
130635111,1
128509621,2
129057361,3
122145052,4
129620141,2
130469921,0
129625802,0
129074621,3
130423461,1
129075941,1
128465031,3
130439431,1
129586781,3
122116823,1
130426261,0
128457961,0
127621672,4
128470871,1
128471881,4
125795934,3
129593061,3
129589371,1
128696712,1
129132351,2
100291992,2
129679811,2
128149671,1
130403151,3
124662183,0
128653861,3
128653881,3
128653931,3
128654251,4
128654241,1
128654331,2
128654321,3
128653371,0
128653381,3
128653461,4
128653551,0
128653681,3
128653731,4
128653791,2
128654861,2
128654851,1
128655061,2
128654401,1
128654381,0
128654621,1
128654611,2
128654841,4
128654831,4
128654801,2
128654791,0
128654731,3
128653011,1
128653021,0
128652891,2
128652921,1
128652911,2
128652901,3
128653191,1
128653061,2
128652481,2
128345612,2
128345472,2
130070541,2
130071213,3
130004161,2
130004191,2
130004111,4
130004021,2
129445771,2
128322701,2
127220803,1
129456301,4
123980382,0
128324471,2
128887181,0
129980331,1
130597751,0
130597741,1
130597761,2
129488261,3
130039001,1
128357541,1
130033001,1
130399431,4
130387521,2
130386671,2
129112901,3
129108832,2
115215692,1
129670242,2
129135121,1
88374502,3
128896441,4
128904872,2
122246912,2
130077631,4
127776662,4
130021134,0
130081901,1
128337911,2
124955202,1
130030551,4
129965771,4
129965361,1
129467531,2
129472811,0
128857801,3
128857811,1
128857821,4
128364431,0
127756972,2
130024151,4
130516471,0
128564021,3
130025411,0
128982041,1
128976471,2
128990652,3
127994893,1
130533301,0
128011991,2
129559521,4
129560342,4
129004731,0
131286371,2
131286771,2
123388932,0
129367282,4
116039942,4
131844451,1
130720512,4
130720522,3
1006777313,3
122401282,2
131838391,3
131278631,0
128539773,3
129039131,0
129040241,3
129531571,1
124556463,3
126073243,4
124119063,3
129040581,4
127656363,0
129601291,4
130451151,1
130460871,2
130459661,1
131333771,3
131318211,3
131318171,0
131318141,4
131318131,3
131318121,4
131318111,0
131318101,4
131318051,4
131317981,4
131317931,4
131317951,0
131317901,0
131317911,2
131317871,2
131317801,2
131317811,4
131318731,0
131318521,2
132647431,3
131318391,2
132671001,4
131806421,2
132677451,4
131314176,4
133777721,0
131317731,0
131317751,0
131317721,0
131317681,0
131317641,1
131317601,0
131309001,2
131309081,2
133298361,4
128613332,2
128612471,3
128117841,4
133701331,0
131263731,4
131257281,2
129652471,2
128064732,0
128626021,4
131619551,1
131619141,2
132354271,1
131617781,3
131123801,1
133343401,2
133828511,1
131623591,1
131134371,2
128971995,1
128972533,4
132363221,3
127148814,3
131132901,4
131131671,0
132850661,1
131599051,4
131109735,3
133844301,4
132870501,1
131224452,1
131223691,4
130804241,4
128797392,3
130804141,2
130803971,0
133741041,2
132747111,4
132191631,3
131214481,1
130778052,2
131212371,4
130783443,0
133745361,2
131209361,4
131209401,0
131209321,3
131209271,0
131209131,1
131763092,1
130791741,4
133748921,4
129776902,2
133194451,3
132654452,3
131323621,2
133767621,1
131310001,2
133761721,4
131318931,1
131319011,0
131318991,4
131318831,3
131318801,4
131318901,2
131318851,3
131318861,4
131320691,4
90565337,2
131320931,4
132646531,0
132651121,1
131284511,2
131282331,0
133835071,0
131614021,4
132847061,2
131127601,0
131613161,1
133818031,4
133818041,1
125637741,4
125637821,1
126032944,0
114130165,3
125208651,1
126956211,4
123507646,3
125759612,2
98164792,1
126977451,0
126365471,2
127073672,1
126080102,4
126079941,0
103418162,4
116381114,2
125690911,4
125253051,2
125808252,4
125252251,3
125252201,0
125928744,0
103934383,2
124140175,1
124691072,3
120728503,0
125843496,2
125842731,2
126396953,2
125712471,3
125839331,0
125217351,3
120744333,0
126389472,0
126389622,1
125833931,0
126390281,1
114190955,4
126393391,4
125113033,4
127556061,3
125139602,1
126067631,4
116368442,1
110147013,1
125121622,1
110148494,1
110830873,3
111211462,1
124209862,4
124769322,4
126365811,2
126365701,3
125868961,2
126361581,1
118533764,0
125984431,0
126540332,3
126543381,4
125098673,0
126535871,0
124610032,3
125592992,2
130767591,3
129815861,0
130278231,0
82800622,1
128838261,2
128284181,4
130258641,0
130257122,3
128821731,4
129799401,2
104904012,1
126419731,2
126403931,0
125853102,3
126967821,3
125851374,4
126406161,2
90407622,2
125224581,3
88697163,3
126973583,0
126410423,4
130861021,4
135376922,0
135377741,0
135867471,0
136506351,3
135865352,4
135380091,0
136509241,3
136495821,3
136495831,4
135859311,4
135887261,3
133221742,0
136501751,4
136986041,2
132573081,3
126410426,1
133039511,0
133039321,0
133039261,1
130836271,1
131451441,1
130857183,3
133657141,0
130858691,0
130855131,1
131956811,0
132544141,4
133649501,3
133651291,3
105340245,0
133636391,4
129229534,2
131417063,3
133639173,1
131902481,3
130911492,1
131911992,1
130931191,4
124691073,2
130369852,4
131365031,2
126925692,1
133563981,3
131922941,4
131361561,3
132569311,2
131345722,2
131346321,2
132580611,0
130822541,4
134227041,1
135334491,4
135363191,2
137028871,3
135904511,0
135341601,3
135394981,3
135395301,4
135857311,2
135386711,0
129241613,4
132738392,1
136492152,4
134229161,1
136463161,1
133173682,4
133063111,1
133063101,4
131447171,3
131448391,4
130815421,3
131934781,1
133680482,3
131441521,3
131441601,0
131441591,3
131440921,4
131442481,2
131451641,2
131454291,0
133661762,1
133661731,3
133661741,0
131954942,1
132558631,2
114190957,0
133666281,3
130833712,0
130853631,4
130853621,1
130853611,0
130853601,4
130853641,3
130853911,2
130853951,0
130853941,1
130853931,2
130853921,4
130853961,0
130851581,2
133655321,4
130851641,2
130851621,1
130851631,3
130851601,2
130851611,1
130851591,1
130852192,4
133641381,1
131420641,0
130843191,4
132545271,2
130843441,2
132545961,1
131420181,3
130871371,3
130859901,2
130859121,2
130859191,1
130859421,1
131985872,1
128613334,2
132522301,2
133629761,4
131893551,2
131341051,3
130892751,4
130892761,0
131335981,3
133589791,0
130916691,3
130917731,2
131897891,4
134557741,3
134560993,1
136091181,4
135536131,2
117411992,4
135117842,0
136089581,3
135534231,0
129589373,2
136792791,4
128471882,0
136611152,2
134676321,4
136906962,3
136413951,2
133428353,4
134971141,0
136909201,4
136910871,2
136426411,4
136916981,2
134956731,3
135951862,2
123220575,1
136436861,4
136436851,3
136928981,0
134953641,4
134952551,0
134453081,0
136930181,4
134453631,1
134946041,1
135933332,2
102662565,4
134944771,4
134944781,3
134944791,1
134944381,2
134944371,4
134944361,0
134944481,3
134944471,3
134944451,4
134944461,3
134944401,1
134944411,0
134944391,0
134944741,0
134944751,3
134944761,4
134944711,3
134944721,3
134944731,3
134450291,0
135412311,0
133948231,4
127740364,3
135976561,4
136384311,2
133949782,1
127748784,4
136380971,0
135419651,2
134990011,3
134990021,0
135985521,0
133945821,0
129959713,4
129960982,2
136751731,0
135658251,0
136150361,3
135034501,3
135034151,2
135021721,2
135021681,4
134118012,2
135774421,1
134654871,1
136626391,2
135761671,3
134657981,4
135773301,4
135772311,2
136280182,1
136622891,4
136132481,1
134518232,4
134008701,3
135632721,0
133969081,1
133035982,4
136623611,4
135783431,1
136623671,0
136624991,4
137110141,1
135153051,4
136279581,1
136577841,2
122465365,2
136581361,4
133976333,4
135653861,3
135653671,1
127994742,0
135643713,3
136768201,4
136768491,2
134515711,1
133957401,1
134513821,4
135554891,4
135546001,0
135546751,1
135129191,4
136116451,0
136789111,0
136789031,0
136788621,4
134586771,2
134072942,1
136545051,3
135321841,3
133784262,2
134291423,0
133796932,3
134287812,1
133798293,0
127869482,4
134287091,1
135281852,4
135833701,0
124363984,4
136537461,0
110960942,2
134850581,4
135856011,4
134893741,3
135527362,3
136013581,4
127727897,2
133847603,0
135522861,3
136017901,1
136894321,3
61805063,0
135468221,1
134916471,4
136901461,1
136342141,3
135876781,4
134799012,2
134797761,4
134793162,1
127827243,2
136458291,2
135910071,2
135350451,1
135912643,3
126350572,4
113121882,2
136562611,2
133767872,3
136563301,4
131325472,3
136564581,4
126244562,1
134334931,1
137039631,3
131302322,0
124342645,3
135813811,3
126254455,3
136552281,1
131305022,2
136550891,4
136551191,4
134334401,2
131314177,3
136552961,3
135327831,2
136552921,1
94390269,3
136560521,4
134825581,1
136559371,1
135853721,1
134307811,4
134296582,4
123389427,4
132682972,0
136520031,0
135285831,3
136519241,0
135845861,0
136518072,4
1006777314,2
136871751,4
134387321,1
135505971,1
136008621,1
134899211,1
136853731,0
131599052,1
135517712,2
85011808,1
131596674,0
136009861,0
126185813,3
134861911,2
137084571,2
136520772,3
134391131,0
135992902,1
135471591,1
135475671,0
136903021,4
136033611,1
136897992,2
132333082,3
135475011,4
136027682,4
135464771,4
135464763,0
136891851,1
135464211,1
136026631,3
126712523,1
135352011,0
130219382,1
136560921,0
134325441,3
129882643,1
135307921,1
134811042,4
135300041,1
136565731,4
136565761,4
137056061,4
132631351,2
130891241,2
130884451,0
130386672,1
129112902,2
133619421,0
131869431,0
132632651,0
130887391,0
133617931,0
130907761,2
129314521,3
124345372,4
129872021,1
108675725,3
129308391,1
129308401,2
129860731,4
130693651,3
129318001,1
128250641,4
128741201,2
124363983,3
130218411,3
121865812,2
128203602,4
129331171,4
130710191,2
130709471,0
128201351,0
127371952,3
129856721,1
127369592,3
128731361,0
124358844,0
129361821,3
130732671,4
128742342,3
129359641,4
128742422,4
129366941,0
130182631,3
104256484,3
128238641,3
128238602,4
128737053,4
130711901,0
129882642,3
123364872,1
129775691,3
128780341,2
128780311,2
130702631,2
128775731,4
130207611,2
128216141,1
129241612,2
108751558,2
129801591,2
122295462,3
130284351,3
129824421,4
127855843,3
130254781,3
129797871,0
130750871,1
128272151,1
130774821,4
124272963,2
130157941,0
130157751,2
130720031,2
130720511,4
130722771,2
124375092,1
130165711,4
122177302,0
121691447,1
119850316,0
128797391,2
124294442,0
105431582,3
128308661,2
129277151,3
130222462,3
129763692,0
128785021,0
127968651,2
117436933,3
125968632,4
125618161,2
127964551,2
127621671,4
126024662,2
126618151,0
124058975,2
127037551,3
127264921,0
127760861,1
125490253,1
111105452,3
127268951,4
125783712,0
125916451,0
125281315,4
124652172,3
